model_name,label,feature,attribution_mean_abs,attribution_signed_mean,rank,method
gated_fusion_mlp,NORM,T_Amp_V1,0.015787797048687935,-0.0001190373077406548,38,gradient_x_input
gated_fusion_mlp,NORM,QRS_Dur_Global_iqr,0.015368050895631313,0.005762974265962839,39,gradient_x_input
gated_fusion_mlp,NORM,T_DurFull_V6_iqr,0.014932937920093536,0.002508502919226885,40,gradient_x_input
gated_fusion_mlp,NORM,Q_Amp_V3,0.014848330058157444,-0.00018956807616632432,41,gradient_x_input
gated_fusion_mlp,NORM,Q_Amp_V6,0.014831267297267914,-0.013296409510076046,42,gradient_x_input
gated_fusion_mlp,NORM,PR_Int_V3,0.01476547122001648,0.006959671154618263,43,gradient_x_input
gated_fusion_mlp,NORM,PR_Int_I,0.014603975228965282,-0.012597170658409595,44,gradient_x_input
gated_fusion_mlp,NORM,R_Amp_V2_iqr,0.014592043124139309,-0.012939449399709702,45,gradient_x_input
gated_fusion_mlp,NORM,QT_Int_Global_iqr,0.014356914907693863,-0.0081789530813694,46,gradient_x_input
gated_fusion_mlp,NORM,R_Amp_aVR,0.014223585836589336,-0.012707856483757496,47,gradient_x_input
gated_fusion_mlp,NORM,T_DurFull_V2,0.014121481217443943,0.0034178998321294785,48,gradient_x_input
gated_fusion_mlp,NORM,P_DurFull_V1,0.01389138400554657,-0.009121078066527843,49,gradient_x_input
gated_fusion_mlp,NORM,QT_Int_V5_iqr,0.013842028565704823,-0.004067446570843458,50,gradient_x_input
gated_fusion_mlp,MI,P_Morph_V2_iqr,0.0398670993745327,-0.019402556121349335,1,gradient_x_input
gated_fusion_mlp,MI,R_Amp_aVL_iqr,0.0306802187114954,-0.020460346713662148,2,gradient_x_input
gated_fusion_mlp,MI,P_DurFull_I,0.021867087110877037,-0.00028342855512164533,3,gradient_x_input
gated_fusion_mlp,MI,ST_Elev_V5_iqr,0.020862720906734467,0.005051151383668184,4,gradient_x_input
gated_fusion_mlp,MI,S_Amp_V2_iqr,0.020833341404795647,-0.016990864649415016,5,gradient_x_input
gated_fusion_mlp,MI,S_Amp_III_iqr,0.020094072446227074,-0.015913931652903557,6,gradient_x_input
gated_fusion_mlp,MI,QT_Int_V5_iqr,0.019968874752521515,0.002590692602097988,7,gradient_x_input
gated_fusion_mlp,MI,Q_Amp_III_iqr,0.019374247640371323,-0.015767553821206093,8,gradient_x_input
gated_fusion_mlp,MI,P_Amp_aVL_iqr,0.01720496080815792,-0.014730210416018963,9,gradient_x_input
gated_fusion_mlp,MI,T_DurFull_I,0.017169948667287827,-0.007153071463108063,10,gradient_x_input
gated_fusion_mlp,MI,Q_Amp_aVF_iqr,0.01674601621925831,-0.010350687429308891,11,gradient_x_input
gated_fusion_mlp,MI,R_Amp_V3,0.01669318601489067,0.011124897748231888,12,gradient_x_input
gated_fusion_mlp,MI,QRS_Dur_I_iqr,0.01616421714425087,0.003077296307310462,13,gradient_x_input
gated_fusion_mlp,MI,T_Amp_aVF,0.016018928959965706,-0.004218063782900572,14,gradient_x_input
gated_fusion_mlp,MI,Q_Amp_III,0.015973294153809547,-0.003123330185189843,15,gradient_x_input
gated_fusion_mlp,MI,ST_Elev_V1,0.01581483893096447,-0.00979580357670784,16,gradient_x_input
gated_fusion_mlp,MI,Q_Amp_V1,0.015728401020169258,-0.0003180002386216074,17,gradient_x_input
gated_fusion_mlp,MI,S_Amp_III,0.015696043148636818,0.0098500344902277,18,gradient_x_input
gated_fusion_mlp,MI,T_Amp_V2_iqr,0.015663234516978264,-0.011125474236905575,19,gradient_x_input
gated_fusion_mlp,MI,QRS_Dur_III,0.015483985655009747,-0.004068579990416765,20,gradient_x_input
gated_fusion_mlp,MI,Q_Amp_aVL_iqr,0.015379331074655056,-0.013032444752752781,21,gradient_x_input
gated_fusion_mlp,MI,QT_IntCorr_V5_iqr,0.015326160937547684,0.002737109549343586,22,gradient_x_input
gated_fusion_mlp,MI,T_Amp_V3_iqr,0.014621444046497345,-0.013594955205917358,23,gradient_x_input
gated_fusion_mlp,MI,P_DurFull_V3,0.014515508897602558,0.0020737990271300077,24,gradient_x_input
gated_fusion_mlp,MI,HA__Global,0.014431397430598736,-0.009177476167678833,25,gradient_x_input
gated_fusion_mlp,MI,R_Amp_V5,0.01431654766201973,-0.006960925180464983,26,gradient_x_input
gated_fusion_mlp,MI,QRS_Dur_V1,0.014238073490560055,-0.0023384199012070894,27,gradient_x_input
gated_fusion_mlp,MI,T_DurFull_V2,0.014174133539199829,-0.003092941828072071,28,gradient_x_input
gated_fusion_mlp,MI,QRS_Dur_V6_iqr,0.014120497740805149,0.0037592938169837,29,gradient_x_input
gated_fusion_mlp,MI,QRS_Dur_aVR_iqr,0.01395612582564354,-0.006652858108282089,30,gradient_x_input
gated_fusion_mlp,MI,PR_Int_aVF,0.013837606646120548,0.009387676604092121,31,gradient_x_input
gated_fusion_mlp,MI,P_Amp_aVF,0.013735449872910976,0.005275750998407602,32,gradient_x_input
gated_fusion_mlp,MI,QT_Int_I,0.01355519238859415,-0.0003949532110709697,33,gradient_x_input
gated_fusion_mlp,MI,T_DurFull_aVL,0.013354215770959854,-0.005521250888705254,34,gradient_x_input
gated_fusion_mlp,MI,ST_Elev_V2,0.013094834052026272,-0.005312207620590925,35,gradient_x_input
gated_fusion_mlp,MI,Q_Amp_aVL,0.013083708472549915,-0.003343307413160801,36,gradient_x_input
gated_fusion_mlp,MI,PR_Int_V2,0.012983194552361965,-0.0008116127573885024,37,gradient_x_input
gated_fusion_mlp,MI,Q_Amp_V3,0.012783877551555634,0.007444559130817652,38,gradient_x_input
gated_fusion_mlp,MI,R_Amp_V2,0.012633509002625942,0.0063033998012542725,39,gradient_x_input
gated_fusion_mlp,MI,P_Amp_V3_iqr,0.012588725425302982,-0.010467383079230785,40,gradient_x_input
gated_fusion_mlp,MI,QRS_Dur_aVL_iqr,0.012565878219902515,0.00618765689432621,41,gradient_x_input
gated_fusion_mlp,MI,QRS_Dur_V4_iqr,0.01243564486503601,0.0015704664401710033,42,gradient_x_input
gated_fusion_mlp,MI,QT_Int_V3_iqr,0.012311973609030247,-0.0027002673596143723,43,gradient_x_input
gated_fusion_mlp,MI,PR_Int_V3,0.012120799161493778,-0.006022351328283548,44,gradient_x_input
gated_fusion_mlp,MI,PQ_Int_aVF,0.011684820987284184,0.005080170929431915,45,gradient_x_input
gated_fusion_mlp,MI,P_Amp_III,0.011656254529953003,0.0041885520331561565,46,gradient_x_input
gated_fusion_mlp,MI,PR_Int_V1,0.011532681994140148,0.007590766530483961,47,gradient_x_input
gated_fusion_mlp,MI,T_Amp_I_iqr,0.011387902311980724,-0.007606280501931906,48,gradient_x_input
gated_fusion_mlp,MI,P_DurFull_V1_iqr,0.011306439526379108,0.01093766838312149,49,gradient_x_input
gated_fusion_mlp,MI,T_DurFull_V5,0.011300993151962757,-0.003650338388979435,50,gradient_x_input
gated_fusion_mlp,STTC,P_Morph_V2_iqr,0.03925900161266327,-0.01754717528820038,1,gradient_x_input
gated_fusion_mlp,STTC,S_Amp_V2_iqr,0.027180738747119904,-0.021299540996551514,2,gradient_x_input
gated_fusion_mlp,STTC,T_Amp_V2,0.025732219219207764,0.0019487469689920545,3,gradient_x_input
gated_fusion_mlp,STTC,R_Amp_V6,0.02498128078877926,0.02078968472778797,4,gradient_x_input
gated_fusion_mlp,STTC,T_DurFull_V2,0.02435958944261074,-0.00731781916692853,5,gradient_x_input
gated_fusion_mlp,STTC,R_Amp_V5,0.02417989820241928,0.015245257876813412,6,gradient_x_input
gated_fusion_mlp,STTC,T_Amp_V4_iqr,0.023504329845309258,-0.020922014489769936,7,gradient_x_input
gated_fusion_mlp,STTC,Q_Amp_V3,0.0225832462310791,0.005068118218332529,8,gradient_x_input
gated_fusion_mlp,STTC,P_DurFull_V3_iqr,0.02106778882443905,0.002304832451045513,9,gradient_x_input
gated_fusion_mlp,STTC,HA__Global,0.019034087657928467,-0.0076057338155806065,10,gradient_x_input
gated_fusion_mlp,STTC,R_Amp_V1,0.01768857054412365,0.00465012202039361,11,gradient_x_input
gated_fusion_mlp,STTC,T_Amp_V1,0.016922086477279663,-0.0037381919100880623,12,gradient_x_input
gated_fusion_mlp,STTC,T_DurFull_V6,0.01657799445092678,-0.0070337518118321896,13,gradient_x_input
gated_fusion_mlp,STTC,QRS_Dur_aVR_iqr,0.015611753799021244,-0.010208787396550179,14,gradient_x_input
gated_fusion_mlp,STTC,QT_IntCorr_V6,0.015563269145786762,-0.009978391230106354,15,gradient_x_input
gated_fusion_mlp,STTC,P_Amp_aVF,0.015470743179321289,0.010373052209615707,16,gradient_x_input
gated_fusion_mlp,STTC,ST_Elev_III_iqr,0.015431561507284641,0.008043241687119007,17,gradient_x_input
gated_fusion_mlp,STTC,T_DurFull_V2_iqr,0.015228576958179474,-0.0026527298614382744,18,gradient_x_input
gated_fusion_mlp,STTC,T_Amp_aVF,0.014836073853075504,-0.005759736057370901,19,gradient_x_input
gated_fusion_mlp,STTC,QT_Int_V5_iqr,0.014827825129032135,-0.008720635436475277,20,gradient_x_input
gated_fusion_mlp,STTC,T_DurFull_V5_iqr,0.014818732626736164,-0.0017798393964767456,21,gradient_x_input
gated_fusion_mlp,STTC,QT_Int_V6_iqr,0.014640199951827526,-0.006884327623993158,22,gradient_x_input
gated_fusion_mlp,STTC,P_Amp_V4_iqr,0.014536610804498196,-0.013575776480138302,23,gradient_x_input
gated_fusion_mlp,STTC,R_Amp_V3,0.014499291777610779,0.01186863798648119,24,gradient_x_input
gated_fusion_mlp,STTC,S_Amp_V4_iqr,0.014245790429413319,0.009088184684515,25,gradient_x_input
gated_fusion_mlp,STTC,T_DurFull_V6_iqr,0.01420439314097166,-0.010979943908751011,26,gradient_x_input
gated_fusion_mlp,STTC,PR_Int_V3,0.014134225435554981,-0.010797020979225636,27,gradient_x_input
gated_fusion_mlp,STTC,S_Amp_aVL_iqr,0.014086596667766571,0.011309209279716015,28,gradient_x_input
gated_fusion_mlp,STTC,PR_Int_V2,0.013880335725843906,-0.005096608307212591,29,gradient_x_input
gated_fusion_mlp,STTC,QT_Int_V6,0.013805128633975983,-0.006270377431064844,30,gradient_x_input
gated_fusion_mlp,STTC,T_Amp_aVF_iqr,0.013661306351423264,0.012897283770143986,31,gradient_x_input
gated_fusion_mlp,STTC,P_DurFull_V2_iqr,0.01335763931274414,0.010087015107274055,32,gradient_x_input
gated_fusion_mlp,STTC,PQ_Int_I,0.012714344076812267,0.009953144006431103,33,gradient_x_input
gated_fusion_mlp,STTC,QT_IntCorr_V2_iqr,0.012691736221313477,-0.0008171282825060189,34,gradient_x_input
gated_fusion_mlp,STTC,T_Amp_V3,0.012547578662633896,0.006104940548539162,35,gradient_x_input
gated_fusion_mlp,STTC,QRS_Dur_aVF_iqr,0.012291892431676388,-0.007101438939571381,36,gradient_x_input
gated_fusion_mlp,STTC,R_Amp_aVL,0.012287707068026066,-0.0010610484750941396,37,gradient_x_input
gated_fusion_mlp,STTC,P_Amp_V4,0.012114654295146465,0.010288313962519169,38,gradient_x_input
gated_fusion_mlp,STTC,PQ_Int_aVF,0.012103821150958538,0.010495036840438843,39,gradient_x_input
gated_fusion_mlp,STTC,P_DurFull_V5,0.012082751840353012,0.004321167711168528,40,gradient_x_input
gated_fusion_mlp,STTC,QRS_Dur_Global_iqr,0.011877278797328472,0.0003406729956623167,41,gradient_x_input
gated_fusion_mlp,STTC,P_DurFull_III,0.0118481470271945,0.0033128063660115004,42,gradient_x_input
gated_fusion_mlp,STTC,T_DurFull_aVL,0.011697054840624332,-0.0005751231801696122,43,gradient_x_input
gated_fusion_mlp,STTC,PQ_Int_V2,0.011614092625677586,-0.004568674601614475,44,gradient_x_input
gated_fusion_mlp,STTC,ST_Elev_V5_iqr,0.011503751389682293,-0.008824887685477734,45,gradient_x_input
gated_fusion_mlp,STTC,S_Amp_aVF_iqr,0.011374806053936481,0.010426162742078304,46,gradient_x_input
gated_fusion_mlp,STTC,P_DurFull_V6_iqr,0.011303848586976528,-0.008696630597114563,47,gradient_x_input
gated_fusion_mlp,STTC,QT_IntCorr_V5_iqr,0.011254127137362957,-0.004126181825995445,48,gradient_x_input
gated_fusion_mlp,STTC,T_Amp_aVR,0.011245756410062313,-0.003565325168892741,49,gradient_x_input
gated_fusion_mlp,STTC,S_Amp_III,0.01092811394482851,0.007053468842059374,50,gradient_x_input
gated_fusion_mlp,CD,QRS_Dur_V1,0.03846900910139084,-0.007106540724635124,1,gradient_x_input
gated_fusion_mlp,CD,P_Morph_V2_iqr,0.021398544311523438,-0.005281838122755289,2,gradient_x_input
gated_fusion_mlp,CD,S_Amp_III,0.020656850188970566,0.016120469197630882,3,gradient_x_input
gated_fusion_mlp,CD,R_Amp_V5,0.01860652305185795,0.00245758262462914,4,gradient_x_input
gated_fusion_mlp,CD,R_Amp_aVL,0.018305717036128044,-0.011700178496539593,5,gradient_x_input
gated_fusion_mlp,CD,R_Amp_V6,0.018176062032580376,0.004613345023244619,6,gradient_x_input
gated_fusion_mlp,CD,Q_Amp_III_iqr,0.0181268397718668,-0.015065531246364117,7,gradient_x_input
gated_fusion_mlp,CD,QRS_Dur_aVF,0.01767752505838871,0.0137923089787364,8,gradient_x_input
gated_fusion_mlp,CD,R_Amp_I,0.017381839454174042,-0.0063653006218373775,9,gradient_x_input
gated_fusion_mlp,CD,R_Amp_V3,0.01616210676729679,0.0136541947722435,10,gradient_x_input
gated_fusion_mlp,CD,ST_Elev_V1,0.01606818102300167,-0.007455930579453707,11,gradient_x_input
gated_fusion_mlp,CD,P_DurFull_V4,0.015459601767361164,0.006895566359162331,12,gradient_x_input
gated_fusion_mlp,CD,QRS_Dur_V1_iqr,0.015411436557769775,-0.005375360604375601,13,gradient_x_input
gated_fusion_mlp,CD,QRS_Dur_V6_iqr,0.014919850043952465,0.00031018792651593685,14,gradient_x_input
gated_fusion_mlp,CD,T_DurFull_V3,0.014247693121433258,-0.00408525625243783,15,gradient_x_input
gated_fusion_mlp,CD,QRS_Dur_aVR_iqr,0.013779714703559875,-0.008319715037941933,16,gradient_x_input
gated_fusion_mlp,CD,T_DurFull_V6_iqr,0.012952696532011032,-0.0038294717669487,17,gradient_x_input
gated_fusion_mlp,CD,QT_IntCorr_V5_iqr,0.012780348770320415,0.004408609122037888,18,gradient_x_input
gated_fusion_mlp,CD,PR_Int_I,0.012767791748046875,0.009846762754023075,19,gradient_x_input
gated_fusion_mlp,CD,PR_Int_aVF,0.012761029414832592,0.011026385240256786,20,gradient_x_input
gated_fusion_mlp,CD,QT_IntCorr_V6,0.012668001465499401,-0.007294487673789263,21,gradient_x_input
gated_fusion_mlp,CD,T_Amp_V2_iqr,0.012264550663530827,-0.010600668378174305,22,gradient_x_input
gated_fusion_mlp,CD,QRS_Dur_I_iqr,0.012181305326521397,-0.0005185582558624446,23,gradient_x_input
gated_fusion_mlp,CD,ST_Elev_aVF,0.012149632908403873,0.004986263811588287,24,gradient_x_input
gated_fusion_mlp,CD,T_DurFull_V6,0.012056976556777954,-0.004931437782943249,25,gradient_x_input
gated_fusion_mlp,CD,R_Amp_III,0.011744474060833454,-0.004879551474004984,26,gradient_x_input
gated_fusion_mlp,CD,P_DurFull_V3_iqr,0.011678621172904968,-0.002029969822615385,27,gradient_x_input
gated_fusion_mlp,CD,R_Amp_V4,0.01155050564557314,0.008417137898504734,28,gradient_x_input
gated_fusion_mlp,CD,T_DurFull_aVL_iqr,0.011514034122228622,-0.0038737673312425613,29,gradient_x_input
gated_fusion_mlp,CD,R_Amp_V1,0.011190011166036129,-0.008745026774704456,30,gradient_x_input
gated_fusion_mlp,CD,P_DurFull_V1,0.01103429589420557,0.006868263240903616,31,gradient_x_input
gated_fusion_mlp,CD,P_DurFull_V5_iqr,0.011026189662516117,0.0018092282116413116,32,gradient_x_input
gated_fusion_mlp,CD,ST_Elev_V6_iqr,0.010999765247106552,0.003574710339307785,33,gradient_x_input
gated_fusion_mlp,CD,T_Amp_V2,0.010893928818404675,-9.513968689134344e-05,34,gradient_x_input
gated_fusion_mlp,CD,HA__Global,0.010862031020224094,-0.003906221129000187,35,gradient_x_input
gated_fusion_mlp,CD,T_DurFull_III_iqr,0.010847646743059158,-0.00641508586704731,36,gradient_x_input
gated_fusion_mlp,CD,P_DurFull_V2,0.010812316089868546,-0.0024375745560973883,37,gradient_x_input
gated_fusion_mlp,CD,Q_Amp_aVL_iqr,0.010800574906170368,-0.007784586399793625,38,gradient_x_input
gated_fusion_mlp,CD,QT_Int_V2_iqr,0.010762077756226063,0.0011760053457692266,39,gradient_x_input
gated_fusion_mlp,CD,T_DurFull_V2,0.010713733732700348,-0.0036928837653249502,40,gradient_x_input
gated_fusion_mlp,CD,P_DurFull_III,0.010525818914175034,0.005843169987201691,41,gradient_x_input
gated_fusion_mlp,CD,P_DurFull_aVL_iqr,0.010445933789014816,-0.0016541434451937675,42,gradient_x_input
gated_fusion_mlp,CD,QT_IntCorr_V4,0.010375911369919777,-0.006167455110698938,43,gradient_x_input
gated_fusion_mlp,CD,T_Amp_aVL_iqr,0.010063515044748783,-0.009670446626842022,44,gradient_x_input
gated_fusion_mlp,CD,PR_Int_V6,0.01003006100654602,0.008824997581541538,45,gradient_x_input
gated_fusion_mlp,CD,T_Amp_I_iqr,0.010029175318777561,-0.006870666053146124,46,gradient_x_input
gated_fusion_mlp,CD,PQ_Int_III,0.009952415712177753,0.0002785701653920114,47,gradient_x_input
gated_fusion_mlp,CD,PQ_Int_aVF,0.009929556399583817,0.006123282015323639,48,gradient_x_input
gated_fusion_mlp,CD,S_Amp_V2_iqr,0.00987272895872593,0.007913283072412014,49,gradient_x_input
gated_fusion_mlp,CD,S_Amp_III_iqr,0.009870248846709728,0.008312703110277653,50,gradient_x_input
gated_fusion_mlp,HYP,R_Amp_V5,0.10870018601417542,0.08434227854013443,1,gradient_x_input
gated_fusion_mlp,HYP,R_Amp_V6,0.10759887099266052,0.09322580695152283,2,gradient_x_input
gated_fusion_mlp,HYP,R_Amp_V1,0.06847742199897766,0.010096319951117039,3,gradient_x_input
gated_fusion_mlp,HYP,R_Amp_aVL,0.0683070719242096,-0.02537580020725727,4,gradient_x_input
gated_fusion_mlp,HYP,R_Amp_I,0.06356368958950043,0.0004310966469347477,5,gradient_x_input
gated_fusion_mlp,HYP,S_Amp_III,0.0573667548596859,0.03654450178146362,6,gradient_x_input
gated_fusion_mlp,HYP,R_Amp_V4,0.049478571861982346,0.024717388674616814,7,gradient_x_input
gated_fusion_mlp,HYP,T_Amp_V4_iqr,0.04696224257349968,-0.04283471778035164,8,gradient_x_input
gated_fusion_mlp,HYP,T_Amp_V2,0.045141976326704025,0.0018084390321746469,9,gradient_x_input
gated_fusion_mlp,HYP,S_Amp_V4_iqr,0.04438847675919533,0.03527127578854561,10,gradient_x_input
gated_fusion_mlp,HYP,P_Morph_V2_iqr,0.04348829388618469,-0.008703876286745071,11,gradient_x_input
gated_fusion_mlp,HYP,P_Morph_V2,0.040677692741155624,0.021707752719521523,12,gradient_x_input
gated_fusion_mlp,HYP,P_Amp_aVF,0.03954874351620674,0.024575205519795418,13,gradient_x_input
gated_fusion_mlp,HYP,P_DurFull_V3_iqr,0.036251068115234375,0.01187344640493393,14,gradient_x_input
gated_fusion_mlp,HYP,R_Amp_aVR,0.03607182577252388,0.024642454460263252,15,gradient_x_input
gated_fusion_mlp,HYP,S_Amp_V5,0.03390691801905632,0.004471203777939081,16,gradient_x_input
gated_fusion_mlp,HYP,S_Amp_aVR,0.03339910879731178,4.761510717798956e-05,17,gradient_x_input
gated_fusion_mlp,HYP,P_Amp_II,0.032838862389326096,0.00912979431450367,18,gradient_x_input
gated_fusion_mlp,HYP,P_Amp_V4_iqr,0.031329285353422165,-0.02711203694343567,19,gradient_x_input
gated_fusion_mlp,HYP,R_Amp_V2,0.03042069636285305,-0.013917828910052776,20,gradient_x_input
gated_fusion_mlp,HYP,QRS_Dur_V3_iqr,0.029843932017683983,-0.009866773150861263,21,gradient_x_input
gated_fusion_mlp,HYP,T_Amp_V3,0.029135657474398613,0.012634620070457458,22,gradient_x_input
gated_fusion_mlp,HYP,T_DurFull_V5_iqr,0.028745120391249657,-0.002496646484360099,23,gradient_x_input
gated_fusion_mlp,HYP,HA__Global,0.0271510761231184,-0.014787692576646805,24,gradient_x_input
gated_fusion_mlp,HYP,Q_Amp_V6,0.026821626350283623,0.02267296053469181,25,gradient_x_input
gated_fusion_mlp,HYP,R_Amp_III,0.02680942602455616,-0.014318869449198246,26,gradient_x_input
gated_fusion_mlp,HYP,T_Amp_V3_iqr,0.026287352666258812,0.01649375818669796,27,gradient_x_input
gated_fusion_mlp,HYP,P_Amp_III,0.02502196840941906,0.013294712640345097,28,gradient_x_input
gated_fusion_mlp,HYP,S_Amp_V2_iqr,0.024880297482013702,-0.021283237263560295,29,gradient_x_input
gated_fusion_mlp,HYP,S_Amp_V6,0.02434387616813183,0.0006252772291190922,30,gradient_x_input
gated_fusion_mlp,HYP,QT_IntCorr_V2,0.02418822981417179,0.002071961062029004,31,gradient_x_input
gated_fusion_mlp,HYP,T_Amp_V4,0.023869546130299568,0.016772784292697906,32,gradient_x_input
gated_fusion_mlp,HYP,T_Amp_V1,0.023664623498916626,-0.002688199281692505,33,gradient_x_input
gated_fusion_mlp,HYP,P_Amp_aVF_iqr,0.02256879396736622,-0.018761295825242996,34,gradient_x_input
gated_fusion_mlp,HYP,P_Morph_aVL,0.02250675857067108,0.0033002726268023252,35,gradient_x_input
gated_fusion_mlp,HYP,PR_Int_V1_iqr,0.022479629144072533,0.015783363953232765,36,gradient_x_input
gated_fusion_mlp,HYP,QRS_Dur_aVR_iqr,0.022347530350089073,-0.00899403728544712,37,gradient_x_input
gated_fusion_mlp,HYP,T_Amp_aVF_iqr,0.02207975834608078,0.020470933988690376,38,gradient_x_input
gated_fusion_mlp,HYP,Q_Amp_V5,0.021715037524700165,0.0192465391010046,39,gradient_x_input
gated_fusion_mlp,HYP,P_Amp_aVL,0.021691061556339264,0.0073117720894515514,40,gradient_x_input
gated_fusion_mlp,HYP,T_DurFull_III_iqr,0.021514669060707092,-0.00898093543946743,41,gradient_x_input
gated_fusion_mlp,HYP,P_Amp_V4,0.021453112363815308,0.01831481046974659,42,gradient_x_input
gated_fusion_mlp,HYP,T_DurFull_aVR,0.021386967971920967,-0.0025106091052293777,43,gradient_x_input
gated_fusion_mlp,HYP,QT_Int_V2,0.021365704014897346,0.004429929424077272,44,gradient_x_input
gated_fusion_mlp,HYP,P_Amp_V3_iqr,0.021018976345658302,0.015978729352355003,45,gradient_x_input
gated_fusion_mlp,HYP,P_DurFull_V3,0.021004147827625275,-0.002962972968816757,46,gradient_x_input
gated_fusion_mlp,HYP,T_Amp_V2_iqr,0.0209193155169487,-0.017964044585824013,47,gradient_x_input
gated_fusion_mlp,HYP,S_Amp_II,0.020881280303001404,0.007687530014663935,48,gradient_x_input
gated_fusion_mlp,HYP,QT_IntCorr_V3,0.020670227706432343,-0.0044613853096961975,49,gradient_x_input
gated_fusion_mlp,HYP,Q_Amp_V3_iqr,0.020572083070874214,0.01450380403548479,50,gradient_x_input
