model_name,feature,attribution_mean_abs,attribution_signed_mean,rank
fair_concat_mlp,P_Amp_III,0.02525494744380315,0.0007860066834837198,75
fair_concat_mlp,S_Amp_aVL_iqr,0.025149156029025715,0.005721479033430417,76
fair_concat_mlp,QRS_Dur_aVL_iqr,0.02507389895617962,-0.016306398436427116,77
fair_concat_mlp,T_Amp_V3,0.02501064073294401,-9.768689051270485e-05,78
fair_concat_mlp,PQ_Int_I,0.024984704951445263,0.0064555685967206955,79
fair_concat_mlp,T_Amp_V4,0.024528542533516884,0.0038158868749936423,80
fair_concat_mlp,Q_Amp_V1,0.02452470362186432,-0.001379776163958013,81
fair_concat_mlp,P_Amp_aVF_iqr,0.024430783465504646,-0.021757498383522034,82
fair_concat_mlp,T_DurFull_aVL,0.024320408701896667,-0.01002624910324812,83
fair_concat_mlp,Q_Amp_V2,0.024318931624293327,-0.0032059880322776735,84
fair_concat_mlp,ST_Elev_V2,0.02429317682981491,0.006612333003431559,85
fair_concat_mlp,QT_IntCorr_V6,0.024151939898729324,-0.0013753221137449145,86
fair_concat_mlp,P_DurFull_V4_iqr,0.024151742458343506,0.010805685073137283,87
fair_concat_mlp,P_DurFull_V2,0.023846173658967018,0.004619464743882418,88
fair_concat_mlp,P_DurFull_V1,0.023843523114919662,0.006431864574551582,89
fair_concat_mlp,S_Amp_II,0.02379897329956293,-0.0005477390950545669,90
fair_concat_mlp,PR_Int_I,0.02358179787794749,0.0070675282428661985,91
fair_concat_mlp,S_Amp_V4_iqr,0.022999710403382778,-0.019220695830881596,92
fair_concat_mlp,Q_Amp_V4_iqr,0.022992199286818504,-0.01903505064547062,93
fair_concat_mlp,T_Amp_II,0.022914128378033638,0.004900646978057921,94
