model_name,probability_mode,coverage,uncertainty_score,referred_n,referral_fraction,mean_predicted_labels_per_record,mean_entropy,mean_margin_uncertainty,error_rate_if_available,NORM_prevalence,MI_prevalence,STTC_prevalence,CD_prevalence,HYP_prevalence
structured_mlp,raw,0.9,entropy_max,194,0.0882620564149226,2.1237113402061856,0.413965211863389,-0.0842771577835051,0.7577319587628866,0.190721649484536,0.4175257731958763,0.3969072164948453,0.3608247422680412,0.1494845360824742
structured_mlp,raw,0.8,entropy_max,417,0.1897179253867152,2.0455635491606716,0.4111094796969894,-0.0841730660743405,0.7553956834532374,0.1966426858513189,0.3980815347721823,0.3980815347721823,0.3237410071942446,0.1774580335731415
structured_mlp,raw,0.7,entropy_max,647,0.2943585077343039,1.973724884080371,0.4058478214726841,-0.0834016077496136,0.7666151468315301,0.2086553323029366,0.3863987635239567,0.3910355486862442,0.3153013910355486,0.1777434312210201
structured_mlp,raw,0.6,entropy_max,868,0.3949044585987261,1.881336405529954,0.3959228187282717,-0.0838093692338191,0.7292626728110599,0.216589861751152,0.3617511520737327,0.3686635944700461,0.3110599078341013,0.1728110599078341
structured_mlp,raw,0.5,entropy_max,1088,0.4949954504094631,1.7647058823529411,0.3837813040957302,-0.0893877369172656,0.6875,0.2306985294117647,0.3511029411764705,0.3575367647058823,0.2959558823529412,0.1681985294117647
structured_mlp,raw,1.0,margin_uncertainty,0,0.0,,,,,,,,,
structured_mlp,raw,0.9,margin_uncertainty,230,0.1046405823475887,1.691304347826087,0.4024130321844097,-0.0127568453043478,0.7304347826086957,0.2217391304347826,0.3173913043478261,0.3217391304347826,0.3391304347826087,0.1347826086956521
structured_mlp,raw,0.8,margin_uncertainty,453,0.2060964513193812,1.6688741721854303,0.3976481715482119,-0.0263701801766004,0.7064017660044151,0.2339955849889624,0.304635761589404,0.3222958057395143,0.3178807947019867,0.1545253863134658
structured_mlp,raw,0.7,margin_uncertainty,661,0.3007279344858962,1.6611195158850227,0.3924111043481438,-0.0403241776399394,0.6747352496217852,0.226928895612708,0.340393343419062,0.3267776096822995,0.3055975794251134,0.1482602118003025
structured_mlp,raw,0.6,margin_uncertainty,875,0.3980891719745223,1.6388571428571428,0.3835176569877059,-0.0556048802057142,0.656,0.2262857142857142,0.3394285714285714,0.3211428571428571,0.304,0.1508571428571428
structured_mlp,raw,0.5,margin_uncertainty,1120,0.5095541401273885,1.6116071428571428,0.3706726270764087,-0.0743364499330357,0.6241071428571429,0.2517857142857143,0.3330357142857142,0.3160714285714285,0.3026785714285714,0.1535714285714285
structured_mlp,temperature_scaled,1.0,entropy_macro,0,0.0,,,,,,,,,
structured_mlp,temperature_scaled,0.9,entropy_macro,188,0.0855323020928116,2.148936170212766,0.5345860966666873,-0.0561844650786673,0.7819148936170213,0.1648936170212765,0.3882978723404255,0.4521276595744681,0.3457446808510638,0.2553191489361702
structured_mlp,temperature_scaled,0.8,entropy_macro,434,0.197452229299363,1.97926267281106,0.4905781959676467,-0.0649444510317673,0.7764976958525346,0.1543778801843318,0.3824884792626728,0.4354838709677419,0.3248847926267281,0.2027649769585253
structured_mlp,temperature_scaled,0.7,entropy_macro,665,0.3025477707006369,1.8857142857142857,0.4634225782951588,-0.0731789930320541,0.7323308270676692,0.1714285714285714,0.3774436090225564,0.4210526315789473,0.3112781954887218,0.1969924812030075
structured_mlp,temperature_scaled,0.6,entropy_macro,902,0.4103730664240218,1.793791574279379,0.4395700255572909,-0.0797844154644853,0.6951219512195121,0.1940133037694013,0.3580931263858093,0.4068736141906873,0.2915742793791574,0.1906873614190687
structured_mlp,temperature_scaled,0.5,entropy_macro,1108,0.5040946314831665,1.7409747292418774,0.4201848258238016,-0.0852251122601666,0.6696750902527075,0.2175090252707581,0.3601083032490975,0.3745487364620938,0.2906137184115523,0.1787003610108303
structured_mlp,temperature_scaled,1.0,entropy_max,0,0.0,,,,,,,,,
structured_mlp,temperature_scaled,0.9,entropy_max,198,0.0900818926296633,2.1818181818181817,0.434458253147984,-0.0816041215848357,0.7626262626262627,0.1868686868686868,0.4242424242424242,0.3939393939393939,0.3636363636363636,0.1515151515151515
structured_mlp,temperature_scaled,0.8,entropy_max,416,0.18926296633303,2.09375,0.4332976586148303,-0.0797298855641282,0.7668269230769231,0.1923076923076923,0.3966346153846153,0.4014423076923077,0.3221153846153846,0.1754807692307692
structured_mlp,temperature_scaled,0.7,entropy_max,643,0.2925386715195632,2.0,0.4280950842632512,-0.0796405605137502,0.7713841368584758,0.2099533437013997,0.3841368584758942,0.390357698289269,0.3141524105754277,0.1772939346811819
structured_mlp,temperature_scaled,0.6,entropy_max,885,0.402638762511374,1.926553672316384,0.4194280908517737,-0.0792569800008903,0.7480225988700565,0.2180790960451977,0.3593220338983051,0.3728813559322034,0.3050847457627119,0.1728813559322033
structured_mlp,temperature_scaled,0.5,entropy_max,1095,0.4981801637852593,1.817351598173516,0.4088951000944687,-0.0825600468649729,0.7077625570776256,0.2273972602739726,0.3534246575342465,0.3570776255707762,0.2977168949771689,0.1680365296803653
structured_mlp,temperature_scaled,1.0,margin_uncertainty,0,0.0,,,,,,,,,
structured_mlp,temperature_scaled,0.9,margin_uncertainty,223,0.1014558689717925,1.7713004484304933,0.4237455669468214,-0.0109608677568396,0.7488789237668162,0.1883408071748878,0.3004484304932735,0.3497757847533632,0.3452914798206278,0.1434977578475336
structured_mlp,temperature_scaled,0.8,margin_uncertainty,441,0.2006369426751592,1.7074829931972788,0.4203817752728487,-0.0228037011467554,0.7142857142857143,0.2290249433106576,0.3265306122448979,0.3151927437641723,0.3061224489795918,0.1451247165532879
structured_mlp,temperature_scaled,0.7,margin_uncertainty,674,0.3066424021838034,1.6913946587537092,0.4153955759321706,-0.0362184709117062,0.6824925816023739,0.2270029673590504,0.3353115727002967,0.314540059347181,0.3189910979228487,0.1528189910979228
structured_mlp,temperature_scaled,0.6,margin_uncertainty,860,0.3912647861692447,1.6744186046511629,0.4076405653722241,-0.0477423593101372,0.6686046511627907,0.2325581395348837,0.3395348837209302,0.313953488372093,0.3058139534883721,0.1488372093023255
structured_mlp,temperature_scaled,0.5,margin_uncertainty,1113,0.5063694267515924,1.6522911051212938,0.3963806385765921,-0.0652396065216814,0.6469002695417789,0.2506738544474393,0.3342318059299191,0.311769991015274,0.3018867924528302,0.1491464510332434
fair_concat_mlp,raw,1.0,entropy_macro,0,0.0,,,,,,,,,
fair_concat_mlp,raw,0.9,entropy_macro,222,0.1010009099181073,1.9324324324324325,0.4446225257487858,-0.0835135434549549,0.8153153153153153,0.1531531531531531,0.3828828828828828,0.3783783783783784,0.3153153153153153,0.2297297297297297
fair_concat_mlp,raw,0.8,entropy_macro,447,0.2033666969972702,1.919463087248322,0.404399177594538,-0.0896755611633109,0.7472035794183445,0.1521252796420581,0.4138702460850111,0.4116331096196868,0.2975391498881432,0.2080536912751678
fair_concat_mlp,raw,0.7,entropy_macro,636,0.2893539581437671,1.8238993710691824,0.3788138968813127,-0.0986597864179245,0.7154088050314465,0.1839622641509433,0.4088050314465409,0.3757861635220126,0.2908805031446541,0.2028301886792453
fair_concat_mlp,raw,0.6,entropy_macro,888,0.4040036396724294,1.7725225225225223,0.3500016680932994,-0.1084407238137387,0.6632882882882883,0.1993243243243243,0.3975225225225225,0.3738738738738739,0.2939189189189189,0.188063063063063
fair_concat_mlp,raw,0.5,entropy_macro,1128,0.5131938125568699,1.7127659574468086,0.3256521728110723,-0.1158640715164184,0.62677304964539,0.2154255319148936,0.375,0.3608156028368794,0.3031914893617021,0.1790780141843971
fair_concat_mlp,raw,1.0,entropy_max,0,0.0,,,,,,,,,
fair_concat_mlp,raw,0.9,entropy_max,237,0.1078252957233849,2.067510548523207,0.3655982867508529,-0.0768179943430379,0.7679324894514767,0.2278481012658227,0.3628691983122363,0.3670886075949367,0.3206751054852321,0.189873417721519
fair_concat_mlp,raw,0.8,entropy_max,437,0.1988171064604185,1.9405034324942791,0.3581864048803898,-0.0846368899915331,0.7391304347826086,0.1967963386727688,0.3935926773455377,0.3524027459954233,0.3180778032036613,0.2013729977116704
fair_concat_mlp,raw,0.7,entropy_max,610,0.2775250227479527,1.8983606557377048,0.3500666305378755,-0.0935968874380328,0.7245901639344262,0.1901639344262295,0.3918032786885246,0.3590163934426229,0.3180327868852459,0.2
fair_concat_mlp,raw,0.6,entropy_max,828,0.3767060964513193,1.8309178743961352,0.338894594847398,-0.1045943962772947,0.6811594202898551,0.1932367149758454,0.3828502415458937,0.357487922705314,0.322463768115942,0.1884057971014492
fair_concat_mlp,raw,0.5,entropy_max,1088,0.4949954504094631,1.7435661764705883,0.3222769687334874,-0.1132525463581433,0.640625,0.2049632352941176,0.3704044117647059,0.3428308823529412,0.3354779411764705,0.1792279411764706
fair_concat_mlp,raw,1.0,margin_uncertainty,0,0.0,,,,,,,,,
fair_concat_mlp,raw,0.9,margin_uncertainty,205,0.0932666060054595,1.697560975609756,0.3499522071264392,-0.0153654125853658,0.6829268292682927,0.1853658536585365,0.3268292682926829,0.3853658536585366,0.2682926829268293,0.2292682926829268
fair_concat_mlp,raw,0.8,margin_uncertainty,442,0.2010919017288444,1.665158371040724,0.3372612311287828,-0.0347381785995475,0.6628959276018099,0.2126696832579185,0.3099547511312217,0.3710407239819004,0.2941176470588235,0.1990950226244343
fair_concat_mlp,raw,0.7,margin_uncertainty,671,0.3052775250227479,1.6333830104321907,0.32423798639406,-0.0530594629821162,0.6438152011922503,0.2235469448584202,0.30849478390462,0.3651266766020864,0.3055141579731744,0.1862891207153502
fair_concat_mlp,raw,0.6,margin_uncertainty,891,0.4053685168334849,1.6049382716049383,0.3122029854784905,-0.0707416361548821,0.6184062850729517,0.2300785634118967,0.3019079685746352,0.3714927048260381,0.2951739618406285,0.1773288439955106
fair_concat_mlp,raw,0.5,margin_uncertainty,1090,0.4959053685168335,1.5357798165137615,0.2920152431760716,-0.0858212399266055,0.5660550458715596,0.2642201834862385,0.2779816513761468,0.3614678899082569,0.2770642201834862,0.1605504587155963
fair_concat_mlp,temperature_scaled,1.0,entropy_macro,0,0.0,,,,,,,,,
fair_concat_mlp,temperature_scaled,0.9,entropy_macro,212,0.0964513193812556,2.0047169811320753,0.5064891340266123,-0.0697206737976299,0.8443396226415094,0.1415094339622641,0.3679245283018867,0.3915094339622642,0.2783018867924528,0.2594339622641509
